Philippines,Jul-Dec 2006 harvest,,,,,,,,,Jan-Jun 2007 harvest,,,,,,,,,Jul-Dec 2011 harvest,,,,,,,,,Jan-Jun 2012 harvest,,,,,,,,
Davao Oriental,Jul-Dec 2006 harvest,,,,,,,,,Jan-Jun 2007 harvest,,,,,,,,,Jul-Dec 2011 harvest,,,,,,,,,Jan-Jun 2012 harvest,,,,,,,,
Harvest Month*,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,
,(n = 59),,,(n = 57),,,(n = 2),,,(n = 60),,,(n = 58),,,(n = 2),,,(n = 60),,,(n = 60),,,(n = 0),,,(n = 60),,,(n = 60),,,(n = 0),,
,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop
,(Percent of farmers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
February,5,0,0,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,59,0,0,61,0,0,0,0,0,65,0,0,64,0,0,100,0,0,47,0,0,47,0,0,0,0,0,42,0,0,42,0,0,0,0,0
April,25,0,0,25,0,0,50,0,0,33,0,0,34,0,0,0,0,0,50,0,0,50,0,0,0,0,0,52,0,0,52,0,0,0,0,0
May,0,5,0,0,5,0,0,0,0,0,3,0,0,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,7,0,0,7,0,0,0,0
June,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
July,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,0,15,0,0,16,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
September,0,0,36,0,0,33,0,0,100,0,0,37,0,0,38,0,0,0,0,0,35,0,0,35,0,0,0,0,0,20,0,0,20,0,0,0
October,0,0,42,0,0,44,0,0,0,0,0,57,0,0,55,0,0,100,0,0,55,0,0,55,0,0,0,0,0,63,0,0,63,0,0,0
November,0,0,7,0,0,7,0,0,0,0,0,5,0,0,5,0,0,0,0,0,2,0,0,2,0,0,0,0,0,12,0,0,12,0,0,0
December,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
Not applicable**,8,80,15,6,79,16,0,100,0,2,93,1,2,93,2,0,100,0,3,96,8,3,96,8,100,100,100,6,91,2,6,91,2,100,100,100
North Cotabato,Jul-Dec 2006 harvest,,,,,,,,,Jan-Jun 2007 harvest,,,,,,,,,Jul-Dec 2011 harvest,,,,,,,,,Jan-Jun 2012 harvest,,,,,,,,
Harvest Month*,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,
,(n = 41),,,(n = 30),,,(n = 11),,,(n = 40),,,(n = 37),,,(n = 3),,,(n = 86),,,(n = 60),,,(n = 26),,,(n = 68),,,(n = 49),,,(n = 19),,
,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop
,(Percent of farmers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,20,0,0,13,0,0,36,0,0,20,0,0,19,0,0,33,0,0,19,0,0,10,0,0,38,0,0,22,0,0,24,0,0,16,0,0
February,20,0,0,20,0,0,18,0,0,25,0,0,22,0,0,67,0,0,9,0,0,12,0,0,4,0,0,28,0,0,20,0,0,47,0,0
March,12,0,0,17,0,0,0,0,0,10,0,0,11,0,0,0,0,0,10,0,0,13,0,0,4,0,0,25,0,0,29,0,0,16,0,0
April,7,0,0,10,0,0,0,0,0,15,0,0,16,0,0,0,0,0,5,0,0,7,0,0,0,0,0,4,0,0,6,0,0,0,0,0
May,0,10,0,0,13,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,12,0,0,0,0,0,4,0,0,6,0,0,0,0
June,0,5,0,0,7,0,0,0,0,0,10,0,0,11,0,0,0,0,0,5,0,0,7,0,0,0,0,0,12,0,0,10,0,0,16,0
July,0,15,0,0,20,0,0,0,0,0,13,0,0,14,0,0,0,0,0,40,0,0,45,0,0,27,0,0,21,0,0,27,0,0,5,0
August,0,27,0,0,37,0,0,0,0,0,20,0,0,22,0,0,0,0,0,16,0,0,8,0,0,35,0,0,12,0,0,14,0,0,5,0
September,0,0,24,0,0,17,0,0,45,0,0,43,0,0,35,0,0,100,0,0,12,0,0,8,0,0,19,0,1,28,0,2,22,0,0,42
October,0,0,27,0,0,20,0,0,45,0,0,25,0,0,27,0,0,0,0,0,19,0,0,20,0,0,15,0,0,29,0,0,24,0,0,42
November,0,0,15,0,0,20,0,0,0,0,0,8,0,0,8,0,0,0,0,0,26,0,0,28,0,0,19,0,0,6,0,0,4,0,0,11
December,0,0,27,0,0,33,0,0,9,0,0,13,0,0,14,0,0,0,0,0,22,0,0,28,0,0,8,0,0,10,0,0,14,0,0,0
Not applicable**,41,43,7,40,23,10,46,100,1,27,57,11,29,53,16,0,100,0,57,31,21,58,28,16,54,38,39,21,50,27,21,41,36,21,74,5
South Cotabato,Jul-Dec 2006 harvest,,,,,,,,,Jan-Jun 2007 harvest,,,,,,,,,Jul-Dec 2011 harvest,,,,,,,,,Jan-Jun 2012 harvest,,,,,,,,
Harvest Month*,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,
,(n = 49),,,(n = 40),,,(n = 9),,,(n = 49),,,(n = 48),,,(n = 1),,,(n = 60),,,(n = 51),,,(n = 9),,,(n = 56),,,(n = 47),,,(n = 9),,
,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop
,(Percent of farmers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,39,0,0,43,0,0,22,0,0,31,0,0,31,0,0,0,0,0,28,0,0,22,0,0,67,0,0,32,0,0,23,0,0,78,0,0
February,27,0,0,28,0,0,22,0,0,35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,0,0
March,8,0,0,10,0,0,0,0,0,2,0,0,2,0,0,0,0,0,3,0,0,2,0,0,11,0,0,2,0,0,2,0,0,0,0,0
April,12,2,0,13,3,0,11,0,0,4,2,0,4,2,0,0,0,0,23,0,0,27,0,0,0,0,0,16,0,0,19,0,0,0,0,0
May,0,6,0,0,5,0,0,11,0,0,35,0,0,35,0,0,0,0,2,3,0,2,4,0,0,0,0,0,2,0,0,2,0,0,0,0
June,0,4,0,0,5,0,0,0,0,0,12,0,0,13,0,0,0,0,0,17,0,0,20,0,0,0,0,0,14,0,0,17,0,0,0,0
July,0,6,0,0,8,0,0,0,0,0,6,0,0,4,0,0,100,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0
August,0,33,0,0,38,0,0,11,0,0,18,20,0,19,21,0,0,0,0,53,0,0,61,0,0,11,0,0,54,0,0,62,0,0,11,0
September,0,2,45,0,0,45,0,11,44,0,0,37,0,0,38,0,0,0,0,7,20,0,6,10,0,11,78,0,7,16,0,9,2,0,0,89
October,0,0,8,0,0,8,0,0,11,0,6,0,0,6,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,7,0,0,9,0,0,0
November,0,0,10,0,0,8,0,0,22,0,0,8,0,0,8,0,0,0,0,0,7,0,0,8,0,0,0,0,0,13,0,0,15,0,0,0
December,0,0,18,0,0,18,0,0,22,0,0,29,0,0,27,0,0,100,0,0,55,0,0,61,0,0,22,0,0,50,0,0,57,0,0,11
Not applicable**,14,47,19,6,41,21,45,67,1,28,21,6,28,21,6,100,0,0,44,20,13,47,9,15,22,78,0,48,19,14,56,6,17,11,89,0
Sultan Kudarat,Jul-Dec 2006 harvest,,,,,,,,,Jan-Jun 2007 harvest,,,,,,,,,Jul-Dec 2011 harvest,,,,,,,,,Jan-Jun 2012 harvest,,,,,,,,
Harvest Month*,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,
,(n = 53),,,(n = 40),,,(n = 13),,,(n = 45),,,(n = 38),,,(n = 7),,,(n = 60),,,(n = 45),,,(n = 15),,,(n = 40),,,(n = 40),,,(n = 0),,
,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop
,(Percent of farmers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,26,0,0,18,0,0,54,0,0,38,0,0,32,0,0,71,0,0,17,0,0,13,0,0,27,0,0,23,0,0,23,0,0,0,0,0
February,36,0,0,48,0,0,0,0,0,44,0,0,50,0,0,29,0,0,55,0,0,51,0,0,67,0,0,50,0,0,50,0,0,0,0,0
March,17,0,0,23,0,0,0,0,0,7,0,0,8,0,0,0,0,0,2,0,0,2,0,0,0,0,0,8,0,0,8,0,0,0,0,0
April,4,0,0,5,0,0,0,0,0,9,2,0,11,3,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,8,0,0,8,0,0,0,0
June,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0,0
July,0,2,0,0,0,0,0,8,0,0,7,0,0,8,0,0,0,0,0,15,0,0,20,0,0,0,0,0,3,0,0,3,0,0,0,0
August,0,28,0,0,28,0,0,31,0,0,24,0,0,29,0,0,0,0,0,30,0,0,31,0,0,27,0,0,15,0,0,15,0,0,0,0
September,0,0,55,0,0,58,0,0,46,0,0,47,0,0,47,0,0,57,0,2,47,0,2,42,0,0,60,0,0,63,0,0,63,0,0,0
October,0,0,15,0,0,15,0,0,15,0,0,20,0,0,16,0,0,43,0,0,5,0,0,4,0,0,7,0,0,3,0,0,3,0,0,0
November,0,0,4,0,0,0,0,0,15,0,0,7,0,0,8,0,0,0,0,0,2,0,0,0,0,0,7,0,0,18,0,0,18,0,0,0
December,0,0,15,0,0,15,0,0,15,0,0,11,0,0,13,0,0,0,2,0,22,2,0,29,0,0,0,0,0,0,0,0,0,0,0,0
Not applicable**,17,70,11,6,72,12,46,61,9,2,67,15,0,60,16,0,100,0,22,51,24,30,45,25,6,73,26,19,61,16,19,61,16,100,100,100
Agusan del Norte,Jul-Dec 2006 harvest,,,,,,,,,Jan-Jun 2007 harvest,,,,,,,,,Jul-Dec 2011 harvest,,,,,,,,,Jan-Jun 2012 harvest,,,,,,,,
Harvest Month*,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,
,(n = 25),,,(n = 15),,,(n = 10),,,(n = 25),,,(n = 17),,,(n = 8),,,(n = 60),,,(n = 32),,,(n = 28),,,(n = 51),,,(n = 34),,,(n = 17),,
,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop
,(Percent of farmers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
February,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,12,0,0,7,0,0,20,0,0,4,0,0,0,0,0,13,0,0,25,0,0,16,0,0,36,0,0,14,0,0,3,0,0,35,0,0
April,40,0,0,47,0,0,30,0,0,20,0,0,18,0,0,25,0,0,32,0,0,47,0,0,14,0,0,59,0,0,62,0,0,53,0,0
May,0,40,0,0,40,0,0,40,0,0,48,0,0,41,0,0,63,0,0,13,0,0,16,0,0,11,0,0,10,0,0,9,0,0,12,0
June,0,8,0,0,7,0,0,10,0,0,4,0,0,6,0,0,0,0,0,15,0,0,19,0,0,11,0,0,10,0,0,15,0,0,0,0
July,0,0,0,0,0,0,0,0,0,0,12,0,0,18,0,0,0,0,0,7,0,0,3,0,0,11,0,0,8,0,0,12,0,0,0,0
August,0,0,0,0,0,0,0,0,0,0,12,0,0,18,0,0,0,0,0,7,0,0,6,0,0,7,0,0,6,0,0,9,0,0,0,0
September,0,0,8,0,0,13,0,0,0,0,0,8,0,0,0,0,0,25,0,0,27,0,0,22,0,0,32,0,0,16,0,0,9,0,0,29
October,0,0,40,0,0,33,0,0,50,0,0,16,0,0,24,0,0,0,0,0,28,0,0,47,0,0,7,0,0,61,0,0,56,0,0,71
November,0,0,36,0,0,47,0,0,20,0,0,20,0,0,18,0,0,25,0,0,8,0,0,6,0,0,11,0,0,14,0,0,21,0,0,0
December,0,0,4,0,0,7,0,0,0,0,0,32,0,0,47,0,0,0,0,0,7,0,0,9,0,0,4,0,0,10,0,0,15,0,0,0
Not applicable**,48,52,12,46,53,0,50,50,30,76,24,24,82,17,11,62,37,50,43,58,30,37,56,16,50,60,46,27,66,0,35,55,0,12,88,0
Agusan del Sur,Jul-Dec 2006 harvest,,,,,,,,,Jan-Jun 2007 harvest,,,,,,,,,Jul-Dec 2011 harvest,,,,,,,,,Jan-Jun 2012 harvest,,,,,,,,
Harvest Month*,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,
,(n = 41),,,(n = 26),,,(n = 15),,,(n = 41),,,(n = 24),,,(n = 17),,,(n = 60),,,(n = 36),,,(n = 24),,,(n = 60),,,(n = 32),,,(n = 28),,
,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop
,(Percent of farmers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
February,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
March,32,0,0,46,0,0,7,0,0,24,0,0,29,0,0,18,0,0,23,0,0,39,0,0,0,0,0,20,0,0,34,0,0,4,0,0
April,49,0,0,35,0,0,73,0,0,59,0,0,50,0,0,71,0,0,55,0,0,39,0,0,79,0,0,52,0,0,47,0,0,57,0,0
May,0,17,0,0,19,0,0,13,0,0,17,0,0,21,0,0,12,0,0,10,0,0,8,0,0,13,0,0,27,0,0,19,0,0,36,0
June,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,0,0,0,0,0,2,0,0,0,0,0,4,0
July,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0
August,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0
September,0,2,29,0,0,27,0,7,33,0,0,17,0,0,17,0,0,18,0,0,35,0,0,42,0,0,25,0,0,17,0,0,19,0,0,14
October,0,0,51,0,0,58,0,0,40,0,0,78,0,0,83,0,0,71,0,0,37,0,0,22,0,0,58,0,0,50,0,0,63,0,0,36
November,0,0,17,0,0,15,0,0,20,0,0,5,0,0,0,0,0,12,0,0,20,0,0,28,0,0,8,0,0,32,0,0,16,0,0,50
December,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Not applicable**,19,81,1,19,81,0,20,80,0,17,83,0,21,79,0,11,88,0,20,80,6,22,78,5,17,83,9,28,69,1,19,78,2,39,60,0
Maguindanao,Jul-Dec 2006 harvest,,,,,,,,,Jan-Jun 2007 harvest,,,,,,,,,Jul-Dec 2011 harvest,,,,,,,,,Jan-Jun 2012 harvest,,,,,,,,
Harvest Month*,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,
,(n = 37),,,(n = 23),,,(n = 14),,,(n = 37),,,(n = 37),,,(n = 0),,,(n = 77),,,(n = 58),,,(n = 19),,,(n = 34),,,(n = 31),,,(n = 3),,
,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop
,(Percent of farmers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,3,0,0,4,0,0,0,0,0,5,0,0,5,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
February,19,0,0,26,0,0,7,0,0,22,0,0,22,0,0,0,0,0,19,0,0,24,0,0,5,0,0,35,0,0,35,0,0,33,0,0
March,14,0,0,17,0,0,7,0,0,35,0,0,35,0,0,0,0,0,36,0,0,36,0,0,37,0,0,35,0,0,35,0,0,33,0,0
April,14,0,0,13,0,0,14,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
May,5,0,0,9,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,14,0,0,5,0,0,21,0,0,19,0,0,33,0
July,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,6,0,0,6,0,0,0,0
August,0,46,3,0,52,4,0,36,0,0,38,0,0,38,0,0,0,0,0,1,0,0,2,0,0,0,0,0,3,0,0,3,0,0,0,0
September,0,3,43,0,4,43,0,0,43,0,0,51,0,0,51,0,0,0,0,0,21,0,0,26,0,0,5,0,0,35,0,0,39,0,0,0
October,0,3,8,0,4,0,0,0,21,0,0,8,0,0,8,0,0,0,0,0,30,0,0,38,0,0,5,0,0,24,0,0,26,0,0,0
November,0,0,24,0,0,30,0,0,14,0,0,3,0,0,3,0,0,0,0,0,32,0,0,17,0,0,79,0,0,15,0,0,6,0,0,100
December,0,0,14,0,0,13,0,0,14,0,0,32,0,0,32,0,0,0,0,0,14,0,0,16,0,0,11,0,0,24,0,0,26,0,0,0
Not applicable**,45,45,8,31,36,10,72,64,8,24,51,6,24,51,6,100,100,100,41,86,3,35,82,3,58,95,0,27,70,2,27,72,3,34,67,0
