Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 60),(n = 29),(n = 31),(n = 60),(n = 35),(n = 25)
Age,,,,,,,,,,,,,,,,,,
    mean,0,0,0,0,0,0,0,0,0,0,0,0,56,54,58,57,58,56
    standard deviation,,,,,,,,,,,,,13,15,11,13,13,13
    range,-,-,-,-,-,-,-,-,-,-,-,-,29 - 81,29 - 81,30 - 77,30 - 81,30 - 81,30 - 76
Gender (percent of farmers),,,,,,,,,,,,,,,,,,
     Male,0,0,0,0,0,0,0,0,0,0,0,0,53,52,55,53,57,48
     Female,0,0,0,0,0,0,0,0,0,0,0,0,47,48,45,47,43,52
Civil status (percent of farmers),,,,,,,,,,,,,,,,,,
     Single,0,0,0,0,0,0,0,0,0,0,0,0,15,14,16,15,14,16
     Married,0,0,0,0,0,0,0,0,0,0,0,0,68,76,61,73,80,64
     Widow/widower,0,0,0,0,0,0,0,0,0,0,0,0,15,10,19,12,6,20
     Separated,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0
Years of schooling,,,,,,,,,,,,,,,,,,
    mean,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10
    standard deviation,,,,,,,,,,,,,3,3,3,3,3,3
    range,-,-,-,-,-,-,-,-,-,-,-,-,6 - 15,6 - 15,6 - 15,6 - 15,6 - 15,6 - 15
Years of farming experience,,,,,,,,,,,,,,,,,,
    mean,0,0,0,0,0,0,0,0,0,0,0,0,27,24,30,27,29,25
    standard deviation,,,,,,,,,,,,,17,17,16,17,17,16
    range,-,-,-,-,-,-,-,-,-,-,-,-,2 - 60,2 - 54,2 - 60,2 - 60,3 - 60,2 - 56
Household size (number of members),,,,,,,,,,,,,,,,,,
    mean,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4
    standard deviation,,,,,,,,,,,,,2,2,2,2,2,2
    range,-,-,-,-,-,-,-,-,-,-,-,-,1 - 10,1 - 10,1 - 8,1 - 10,1 - 8,1 - 10
     Male household member [mean],0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
     Female household member [mean],0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
Major source of income (percent of farmers),,,,,,,,,,,,,,,,,,
    Rice Farming,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,73,0,0
    Non-Farming,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,17,0,0
    Other Farming / Fishing,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0
    Othersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attendance in trainings/seminars (percent of farmers),,,,,,,,,,,,,,,,,,
     Attended,0,0,0,0,0,0,0,0,0,0,0,0,55,69,42,48,51,44
     Not-Attended,0,0,0,0,0,0,0,0,0,0,0,0,45,31,58,52,49,56
Membership in farmer organizations (percent of farmers),,,,,,,,,,,,,,,,,,
     Member,0,0,0,0,0,0,0,0,0,0,0,0,58,62,55,65,66,64
     Non-member,0,0,0,0,0,0,0,0,0,0,0,0,42,38,45,35,34,36
Capiz,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 60),(n = 32),(n = 28),(n = 60),(n = 42),(n = 18)
Age,,,,,,,,,,,,,,,,,,
    mean,0,0,0,0,0,0,0,0,0,0,0,0,62,62,62,62,63,61
    standard deviation,,,,,,,,,,,,,11,12,10,11,11,11
    range,-,-,-,-,-,-,-,-,-,-,-,-,33 - 80,33 - 77,44 - 80,34 - 80,34 - 80,39 - 74
Gender (percent of farmers),,,,,,,,,,,,,,,,,,
     Male,0,0,0,0,0,0,0,0,0,0,0,0,60,59,61,60,55,72
     Female,0,0,0,0,0,0,0,0,0,0,0,0,40,41,39,40,45,28
Civil status (percent of farmers),,,,,,,,,,,,,,,,,,
     Single,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,5,5,6
     Married,0,0,0,0,0,0,0,0,0,0,0,0,73,72,75,73,67,89
     Widow/widower,0,0,0,0,0,0,0,0,0,0,0,0,22,22,21,22,29,6
     Separated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Years of schooling,,,,,,,,,,,,,,,,,,
    mean,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8
    standard deviation,,,,,,,,,,,,,3,4,3,3,4,3
    range,-,-,-,-,-,-,-,-,-,-,-,-,1 - 14,1 - 14,2 - 14,1 - 14,1 - 14,4 - 13
Years of farming experience,,,,,,,,,,,,,,,,,,
    mean,0,0,0,0,0,0,0,0,0,0,0,0,34,32,37,34,36,31
    standard deviation,,,,,,,,,,,,,14,15,14,14,15,13
    range,-,-,-,-,-,-,-,-,-,-,-,-,3 - 60,3 - 60,5 - 60,3 - 60,3 - 60,5 - 50
Household size (number of members),,,,,,,,,,,,,,,,,,
    mean,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4
    standard deviation,,,,,,,,,,,,,2,2,2,2,2,2
    range,-,-,-,-,-,-,-,-,-,-,-,-,1 - 10,1 - 9,1 - 10,1 - 9,1 - 9,1 - 9
     Male household member [mean],0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
     Female household member [mean],0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
Major source of income (percent of farmers),,,,,,,,,,,,,,,,,,
    Rice Farming,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,98,0,0
    Non-Farming,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0
    Other Farming / Fishing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
    Othersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attendance in trainings/seminars (percent of farmers),,,,,,,,,,,,,,,,,,
     Attended,0,0,0,0,0,0,0,0,0,0,0,0,62,63,61,77,76,78
     Not-Attended,0,0,0,0,0,0,0,0,0,0,0,0,38,38,39,23,24,22
Membership in farmer organizations (percent of farmers),,,,,,,,,,,,,,,,,,
     Member,0,0,0,0,0,0,0,0,0,0,0,0,35,31,39,33,40,17
     Non-member,0,0,0,0,0,0,0,0,0,0,0,0,65,69,61,67,60,83
Iloilo,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 88),(n = 41),(n = 47),(n = 88),(n = 70),(n = 18),(n = 116),(n = 62),(n = 54),(n = 116),(n = 52),(n = 64),(n = 116),(n = 55),(n = 61),(n = 116),(n = 61),(n = 55)
Age,,,,,,,,,,,,,,,,,,
    mean,55,59,53,55,55,52,59,57,61,59,58,59,60,59,62,61,58,65
    standard deviation,12,13,11,12,11,16,11,12,10,11,11,10,12,12,11,11,11,10
    range,30 - 84,32 - 84,30 - 77,30 - 84,32 - 78,30 - 84,34 - 89,34 - 83,40 - 89,35 - 89,35 - 83,35 - 89,29 - 85,29 - 85,34 - 85,29 - 85,29 - 82,35 - 85
Gender (percent of farmers),,,,,,,,,,,,,,,,,,
     Male,81,78,83,81,81,82,84,87,80,83,85,81,79,82,77,79,79,80
     Female,19,22,17,19,19,18,16,13,20,17,15,19,21,18,23,21,21,20
Civil status (percent of farmers),,,,,,,,,,,,,,,,,,
     Single,3,5,2,4,4,0,4,6,2,4,6,3,2,2,2,1,2,0
     Married,83,78,87,85,84,88,87,87,87,88,87,89,82,84,80,81,78,84
     Widow/widower,14,17,11,12,12,12,9,6,11,8,8,8,16,13,18,17,18,16
     Separated,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0
Years of schooling,,,,,,,,,,,,,,,,,,
    mean,8,8,8,8,8,8,8,8,7,8,8,7,9,9,8,9,8,9
    standard deviation,4,4,4,4,4,4,4,4,3,3,4,3,3,3,3,3,3,3
    range,0 - 14,0 - 14,0 - 14,0 - 14,0 - 14,0 - 14,0 - 15,0 - 15,1 - 14,0 - 14,0 - 14,1 - 14,0 - 14,3 - 14,0 - 14,0 - 14,3 - 14,0 - 14
Years of farming experience,,,,,,,,,,,,,,,,,,
    mean,24,25,23,23,24,20,31,31,31,33,32,33,36,34,37,36,34,39
    standard deviation,13,15,12,13,13,15,14,14,14,14,14,15,16,17,16,16,17,14
    range,0 - 53,0 - 53,2 - 52,0 - 53,1 - 53,0 - 52,5 - 60,5 - 60,6 - 60,3 - 65,5 - 54,3 - 65,2 - 70,2 - 70,2 - 67,2 - 70,3 - 63,2 - 70
Household size (number of members),,,,,,,,,,,,,,,,,,
    mean,6,6,6,6,6,6,6,6,4,5,6,4,4,4,4,4,4,5
    standard deviation,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2
    range,1 - 13,1 - 10,2 - 13,1 - 13,2 - 10,1 - 13,1 - 12,1 - 12,1 - 11,1 - 12,1 - 12,1 - 11,1 - 12,2 - 11,1 - 12,1 - 11,1 - 11,2 - 10
     Male household member [mean],3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,3
     Female household member [mean],3,3,3,3,3,3,3,3,2,2,3,2,2,2,2,2,2,2
Major source of income (percent of farmers),,,,,,,,,,,,,,,,,,
    Rice Farming,75,71,79,72,69,83,85,89,81,80,85,77,75,0,0,73,0,0
    Non-Farming,20,27,15,19,24,0,7,5,9,12,10,14,9,0,0,15,0,0
    Other Farming / Fishing,0,0,0,1,1,0,3,6,0,2,4,0,6,0,0,3,0,0
    Othersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attendance in trainings/seminars (percent of farmers),,,,,,,,,,,,,,,,,,
     Attended,40,32,47,40,36,56,47,58,35,47,54,42,66,76,57,72,72,73
     Not-Attended,60,68,53,60,64,44,53,42,65,53,46,58,34,24,43,28,28,27
Membership in farmer organizations (percent of farmers),,,,,,,,,,,,,,,,,,
     Member,32,34,30,20,26,0,57,65,48,57,65,51,69,67,70,65,77,51
     Non-member,68,66,70,80,74,100,43,35,52,43,35,49,31,33,30,35,23,49
Negros Occidental,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 90),(n = 69),(n = 21),(n = 90),(n = 70),(n = 20)
Age,,,,,,,,,,,,,,,,,,
    mean,0,0,0,0,0,0,0,0,0,0,0,0,54,54,52,54,55,54
    standard deviation,,,,,,,,,,,,,12,12,13,12,12,13
    range,-,-,-,-,-,-,-,-,-,-,-,-,23 - 84,23 - 79,32 - 84,23 - 84,23 - 79,32 - 84
Gender (percent of farmers),,,,,,,,,,,,,,,,,,
     Male,0,0,0,0,0,0,0,0,0,0,0,0,61,58,71,62,61,65
     Female,0,0,0,0,0,0,0,0,0,0,0,0,39,42,29,38,39,35
Civil status (percent of farmers),,,,,,,,,,,,,,,,,,
     Single,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,5
     Married,0,0,0,0,0,0,0,0,0,0,0,0,93,91,100,91,90,95
     Widow/widower,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,7,0
     Separated,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,0
Years of schooling,,,,,,,,,,,,,,,,,,
    mean,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8
    standard deviation,,,,,,,,,,,,,3,3,3,3,3,4
    range,-,-,-,-,-,-,-,-,-,-,-,-,0 - 14,0 - 14,1 - 14,0 - 14,0 - 14,1 - 14
Years of farming experience,,,,,,,,,,,,,,,,,,
    mean,0,0,0,0,0,0,0,0,0,0,0,0,27,27,25,27,27,26
    standard deviation,,,,,,,,,,,,,15,15,13,15,15,15
    range,-,-,-,-,-,-,-,-,-,-,-,-,1 - 57,2 - 57,1 - 50,1 - 57,2 - 57,1 - 50
Household size (number of members),,,,,,,,,,,,,,,,,,
    mean,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,6,6,6
    standard deviation,,,,,,,,,,,,,2,2,2,2,2,2
    range,-,-,-,-,-,-,-,-,-,-,-,-,2 - 10,2 - 10,2 - 9,2 - 13,2 - 9,3 - 13
     Male household member [mean],0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3
     Female household member [mean],0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,3,3
Major source of income (percent of farmers),,,,,,,,,,,,,,,,,,
    Rice Farming,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,76,0,0
    Non-Farming,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,14,0,0
    Other Farming / Fishing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
    Othersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attendance in trainings/seminars (percent of farmers),,,,,,,,,,,,,,,,,,
     Attended,0,0,0,0,0,0,0,0,0,0,0,0,53,59,33,52,51,55
     Not-Attended,0,0,0,0,0,0,0,0,0,0,0,0,47,41,67,48,49,45
Membership in farmer organizations (percent of farmers),,,,,,,,,,,,,,,,,,
     Member,0,0,0,0,0,0,0,0,0,0,0,0,43,49,24,42,49,20
     Non-member,0,0,0,0,0,0,0,0,0,0,0,0,57,51,76,58,51,80
Bohol,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 75),(n = 22),(n = 53),(n = 76),(n = 61),(n = 15),(n = 86),(n = 36),(n = 50),(n = 86),(n = 32),(n = 54),(n = 86),(n = 28),(n = 58),(n = 86),(n = 30),(n = 56)
Age,,,,,,,,,,,,,,,,,,
    mean,56,57,55,55,54,56,55,53,57,56,54,56,56,54,57,57,56,57
    standard deviation,12,13,12,12,13,12,12,13,11,12,13,11,12,13,11,12,12,11
    range,21 - 80,33 - 76,21 - 80,21 - 80,21 - 80,40 - 74,29 - 78,29 - 78,30 - 78,30 - 79,30 - 78,31 - 79,32 - 84,32 - 84,38 - 83,33 - 84,33 - 84,35 - 83
Gender (percent of farmers),,,,,,,,,,,,,,,,,,
     Male,88,86,89,88,86,93,90,94,86,87,88,87,87,86,88,87,87,88
     Female,12,14,11,12,14,7,10,6,14,13,13,13,13,14,12,13,13,13
Civil status (percent of farmers),,,,,,,,,,,,,,,,,,
     Single,4,9,2,4,5,0,2,6,0,2,6,0,3,7,2,6,10,4
     Married,88,77,92,88,86,93,90,89,90,90,84,93,88,82,91,86,83,88
     Widow/widower,8,14,6,8,8,7,8,6,10,7,6,7,7,7,7,7,3,9
     Separated,0,0,0,0,0,0,0,0,0,1,3,0,1,4,0,1,3,0
Years of schooling,,,,,,,,,,,,,,,,,,
    mean,6,7,6,6,6,6,6,7,6,6,7,6,7,8,7,7,8,7
    standard deviation,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
    range,0 - 15,0 - 14,0 - 15,0 - 15,0 - 15,3 - 14,0 - 14,1 - 14,0 - 14,0 - 14,3 - 14,0 - 14,2 - 14,4 - 14,2 - 14,2 - 14,4 - 14,2 - 14
Years of farming experience,,,,,,,,,,,,,,,,,,
    mean,32,30,32,31,30,33,29,23,34,28,23,32,30,29,30,30,30,30
    standard deviation,14,12,15,15,14,16,16,16,15,16,14,16,14,15,14,14,13,15
    range,1 - 61,7 - 60,1 - 61,1 - 61,4 - 60,1 - 61,0 - 67,0 - 50,3 - 67,1 - 64,1 - 50,2 - 64,5 - 70,8 - 70,5 - 55,5 - 70,10 - 70,5 - 55
Household size (number of members),,,,,,,,,,,,,,,,,,
    mean,6,4,6,6,6,6,5,5,6,4,4,6,4,4,4,4,5,4
    standard deviation,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
    range,2 - 11,2 - 10,2 - 11,2 - 11,2 - 11,2 - 10,2 - 11,2 - 11,2 - 10,2 - 10,2 - 9,2 - 10,2 - 10,2 - 8,2 - 10,2 - 11,2 - 11,2 - 8
     Male household member [mean],3,2,3,3,3,3,2,2,3,2,2,3,2,2,2,2,2,2
     Female household member [mean],3,2,3,3,3,3,3,3,3,2,2,3,2,2,2,2,3,2
Major source of income (percent of farmers),,,,,,,,,,,,,,,,,,
    Rice Farming,65,64,66,64,62,73,72,53,86,83,72,89,37,0,0,64,0,0
    Non-Farming,25,27,25,25,25,27,17,28,10,10,16,7,34,0,0,24,0,0
    Other Farming / Fishing,1,0,2,1,2,0,7,17,0,3,9,0,7,0,0,7,0,0
    Othersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attendance in trainings/seminars (percent of farmers),,,,,,,,,,,,,,,,,,
     Attended,20,41,11,18,23,0,21,22,20,21,22,20,44,57,38,49,50,48
     Not-Attended,80,59,89,82,77,100,79,78,80,79,78,80,56,43,62,51,50,52
Membership in farmer organizations (percent of farmers),,,,,,,,,,,,,,,,,,
     Member,59,95,43,29,36,0,29,33,26,30,38,25,42,61,33,58,63,55
     Non-member,41,5,57,71,64,100,71,67,74,70,63,75,58,39,67,42,37,45
Leyte,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 79),(n = 52),(n = 27),(n = 79),(n = 55),(n = 24),(n = 86),(n = 71),(n = 15),(n = 86),(n = 69),(n = 17),(n = 86),(n = 65),(n = 21),(n = 86),(n = 69),(n = 17)
Age,,,,,,,,,,,,,,,,,,
    mean,56,57,53,56,58,53,54,53,59,55,54,58,55,56,52,55,56,54
    standard deviation,12,12,13,12,11,14,11,11,13,12,11,13,12,11,12,12,11,12
    range,30 - 85,30 - 81,32 - 85,30 - 85,30 - 81,32 - 85,25 - 79,25 - 79,33 - 73,26 - 80,26 - 80,33 - 73,26 - 75,26 - 75,39 - 74,26 - 75,26 - 75,40 - 75
Gender (percent of farmers),,,,,,,,,,,,,,,,,,
     Male,91,87,100,90,85,100,87,87,87,88,90,82,84,82,90,84,84,82
     Female,9,13,0,10,15,0,13,13,13,12,10,18,16,18,10,16,16,18
Civil status (percent of farmers),,,,,,,,,,,,,,,,,,
     Single,1,2,0,1,2,0,2,3,0,1,0,6,5,6,0,3,4,0
     Married,91,86,100,90,85,100,94,94,93,95,97,88,85,83,90,91,88,100
     Widow/widower,8,12,0,9,13,0,3,3,7,3,3,6,10,11,10,6,7,0
     Separated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Years of schooling,,,,,,,,,,,,,,,,,,
    mean,6,6,5,6,6,5,6,6,4,6,6,4,7,7,5,7,7,6
    standard deviation,3,2,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3
    range,0 - 12,1 - 11,0 - 12,0 - 12,1 - 11,0 - 12,0 - 13,0 - 13,0 - 7,0 - 13,0 - 13,0 - 11,0 - 14,1 - 14,0 - 10,0 - 14,1 - 14,0 - 10
Years of farming experience,,,,,,,,,,,,,,,,,,
    mean,26,28,24,26,28,23,27,27,24,28,29,25,31,31,30,31,31,32
    standard deviation,12,12,13,12,12,13,13,13,13,12,12,14,13,13,14,13,13,14
    range,2 - 50,2 - 50,5 - 50,2 - 50,2 - 50,5 - 50,2 - 60,2 - 60,5 - 45,3 - 60,3 - 60,5 - 50,2 - 60,2 - 55,5 - 60,2 - 60,2 - 55,5 - 60
Household size (number of members),,,,,,,,,,,,,,,,,,
    mean,4,4,5,4,4,4,4,5,3,4,5,4,6,5,6,5,5,5
    standard deviation,2,2,3,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3
    range,1 - 14,1 - 10,2 - 14,1 - 14,1 - 10,2 - 14,1 - 14,2 - 14,1 - 9,1 - 14,1 - 14,1 - 9,1 - 16,1 - 16,2 - 14,1 - 14,1 - 14,2 - 11
     Male household member [mean],2,2,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3
     Female household member [mean],2,2,2,2,2,2,2,3,1,2,3,2,3,2,3,2,2,2
Major source of income (percent of farmers),,,,,,,,,,,,,,,,,,
    Rice Farming,81,79,85,80,76,88,90,87,100,87,86,94,83,0,0,85,0,0
    Non-Farming,5,8,0,6,9,0,2,3,0,2,3,0,2,0,0,7,0,0
    Other Farming / Fishing,13,12,15,13,13,13,0,0,0,0,0,0,3,0,0,2,0,0
    Othersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attendance in trainings/seminars (percent of farmers),,,,,,,,,,,,,,,,,,
     Attended,22,25,15,10,13,4,27,30,13,27,30,12,59,60,57,70,65,88
     Not-Attended,78,75,85,90,87,96,73,70,87,73,70,88,41,40,43,30,35,12
Membership in farmer organizations (percent of farmers),,,,,,,,,,,,,,,,,,
     Member,30,29,33,42,53,17,44,51,13,44,51,18,60,57,71,72,74,65
     Non-member,70,71,67,58,47,83,56,49,87,56,49,82,40,43,29,28,26,35
Northern Samar,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 50),(n = 26),(n = 24),(n = 50),(n = 17),(n = 33),(n = 60),(n = 27),(n = 33),(n = 60),(n = 27),(n = 33),(n = 60),(n = 22),(n = 38),(n = 60),(n = 25),(n = 35)
Age,,,,,,,,,,,,,,,,,,
    mean,50,53,46,50,53,48,53,56,51,53,56,51,56,54,57,56,55,57
    standard deviation,12,11,12,11,12,11,12,12,12,12,12,12,12,13,12,12,13,12
    range,26 - 74,27 - 74,26 - 67,26 - 70,27 - 70,26 - 67,32 - 77,33 - 77,32 - 76,32 - 77,33 - 77,32 - 77,27 - 81,34 - 81,27 - 81,27 - 82,34 - 81,27 - 82
Gender (percent of farmers),,,,,,,,,,,,,,,,,,
     Male,92,88,96,90,76,97,100,100,100,100,100,100,88,91,87,90,92,89
     Female,8,12,4,10,24,3,0,0,0,0,0,0,12,9,13,10,8,11
Civil status (percent of farmers),,,,,,,,,,,,,,,,,,
     Single,0,0,0,0,0,0,2,4,0,0,0,0,0,,,,,
     Married,98,100,96,96,94,97,97,96,97,97,96,97,90,82,95,90,84,94
     Widow/widower,2,0,4,4,6,3,3,4,3,2,0,3,8,14,5,8,12,6
     Separated,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,2,4,0
Years of schooling,,,,,,,,,,,,,,,,,,
    mean,6,6,6,6,6,6,6,7,5,6,7,5,7,7,7,7,7,7
    standard deviation,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3
    range,1 - 15,1 - 11,1 - 15,1 - 15,1 - 10,1 - 15,0 - 12,0 - 11,0 - 12,0 - 13,1 - 13,0 - 12,0 - 12,0 - 12,1 - 12,0 - 12,0 - 12,2 - 12
Years of farming experience,,,,,,,,,,,,,,,,,,
    mean,23,23,22,23,24,22,23,22,24,24,24,24,30,29,31,30,30,31
    standard deviation,13,12,13,12,12,13,12,11,12,11,11,12,15,17,15,15,15,15
    range,1 - 51,2 - 46,1 - 51,1 - 51,2 - 46,1 - 51,3 - 53,3 - 47,7 - 53,6 - 53,6 - 47,7 - 53,3 - 63,3 - 63,3 - 63,3 - 64,3 - 63,3 - 64
Household size (number of members),,,,,,,,,,,,,,,,,,
    mean,6,6,7,6,5,6,6,6,6,6,6,6,6,5,6,6,5,6
    standard deviation,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2
    range,2 - 15,3 - 15,2 - 11,2 - 15,3 - 11,2 - 15,2 - 12,2 - 8,2 - 12,2 - 12,2 - 9,2 - 12,1 - 12,1 - 9,2 - 12,1 - 12,1 - 9,2 - 12
     Male household member [mean],3,3,4,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3
     Female household member [mean],3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
Major source of income (percent of farmers),,,,,,,,,,,,,,,,,,
    Rice Farming,44,42,46,48,65,39,83,67,97,77,52,97,55,0,0,57,0,0
    Non-Farming,8,12,4,8,18,3,5,11,0,7,15,0,5,0,0,12,0,0
    Other Farming / Fishing,48,46,50,44,18,58,0,0,0,0,0,0,3,0,0,5,0,0
    Othersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attendance in trainings/seminars (percent of farmers),,,,,,,,,,,,,,,,,,
     Attended,36,35,38,38,41,36,33,74,0,33,11,52,44,50,41,43,50,38
